© COELO, Groningen			OZB										Afvalstoffenheffing					Rioolheffing huishoudens				Rioolheffing bedrijven																	Woonlasten		Woonlasten							Toeristenbelasting			Hondenbelasting		Leges			Leges							
Provinciecode	Gemeente code	Gemeentenaam	Tarief woningen	Mutatie Tarief woningen	Tarief eigenaar niet-woning	Mutatie Tarief eigenaar niet-woning	Tarief gebruiker niet-woning	Mutatie Tarief gebruiker niet-woning	Tarief niet-woning eigenaar+gebruiker	Mutatie Tarief niet-woning eigenaar+gebruiker	Gemiddeld betaalde ozb woningen		Eénpersoonshuishouden	Mutatie Eénpersoonshuishouden	Meerpersoonshuishouden	Mutatie Meerpersoonshuishouden		Eénpersoonshuishouden	Mutatie Eénpersoonshuishouden	Meerpersoonshuishouden	Mutatie Meerpersoonshuishouden	Waterverbruik 100 m3	Mutatie Waterverbruik 100 m3	waterverbruik 200 m3	Mutatie waterverbruik 200 m3	Waterverbruik 300 m3	Mutatie Waterverbruik 300 m3	Waterverbruik 400 m3	Mutatie Waterverbruik 400 m3	Waterverbruik 500 m4	Mutatie Waterverbruik 500 m4	Waterverbruik 2100 m3	Mutatie Waterverbruik 2100 m3	Waterverbruik 2500 m3	Mutatie Waterverbruik 2500 m3	Waterverbruik 6000 m3	Mutatie Waterverbruik 6000 m3	Waterverbruik 30.000 m3	Mutatie Waterverbruik 30.000 m3		Heffingskorting éénpersoonshuishouden	Heffingskorting meerpersoonshuishouden	Woonlasten éénpersoonshuishouden	Mutatie Woonlasten éénpersoonshuishouden	Woonlasten meerpersoonshuishouden	Mutatie Woonlasten meerpersoonshuishouden		Toeristenbelasting overnachting camping	Toeristenbelasting hotelovernachting	Mutatie Toeristenbelasting hotelovernachting	Hondenbelasting	Mutatie Hondenbelasting	Parkeerbelasting	Mutatie Parkeerbelasting		Paspoort	Mutatie Paspoort	Identiteitskaart	Mutatie Identiteitskaart	Rijbewijs	Mutatie Rijbewijs	Uittreksel BRP	Mutatie Uittreksel BRP
			%	%	%	%	%	%			euro		euro	%	euro	%		euro	%	euro	%	euro	%	euro	%	euro	%	euro	%	euro	%	euro	%	euro	%	euro	%	euro	%		euro	euro	euro	%	euro	%		euro	euro	%	euro	%		%		euro	%	euro	%	euro	%	euro	%
9	0687	Middelburg	0,1053	2,5	0,3833	4,2	0,3081	4,2	1	4,2	372		242	3,2	286	3,1		234	4,3	234	4,3	234	4,3	234	4,3	304	4,3	375	4,3	720	4,3	2532	4,3	2532	4,3	5056	4,3	5056	4,3		0	0	848	3	892	3		1,90	2,90	1,8	0,00	0,0	3,00	3,5		83,87	7,9	75,80	7,8	51,11	16,7	10,50	2,4
9	1695	Noord-Beveland	0,0932	-0,9	0,1504	7,2	0,1213	-0,5	0	3,6	303		225	0,0	284	0,0		198	0,0	198	0,0	198	0,0	198	0,0	218	0,0	218	0,0	272	0,0	1136	0,0	1352	0,0	3242	0,0	16202	0,0		0	0	725	0	784	0		1,60	1,60	10,3	45,00	0,0	0,00	0,0		83,85	7,7	75,80	7,8	51,10	14,5	6,00	0,0
9	0703	Reimerswaal	0,0868	8,4	0,2255	11,0	0,1828	11,0	0	11,0	291		222	-0,5	354	-0,7		263	10,4	306	10,4																				0	0	776	6	951	5		1,10	1,10	10,0	0,00	0,0	0,00	0,0		83,85	7,7	75,80	7,8	51,10	14,5	12,50	34,4
9	1676	Schouwen-Duiveland	0,0985	3,9	0,2443	4,6	0,1967	4,6	0	4,6	430		230	4,4	317	4,4		262	1,9	262	1,9	262	1,9	262	1,9	521	1,9	780	2,0	1039	2,0	5183	2,0	6219	2,0	15284	2,0	77444	2,0		0	0	922	3	1.009	4		2,04	2,04	0,0	0,00	0,0	2,00	0,0		83,87	7,8	75,80	7,8	51,11	16,7	16,60	5,7
9	1714	Sluis	0,0777	-3,9	0,2180	4,4	0,1777	4,3	0	4,3	275		241	9,0	330	9,0		306	4,3	306	4,3	306	4,3	306	4,3	306	4,3	888	4,3	888	4,3	1298	4,3	1298	4,3	2105	3,7	8105	0,9		0	0	822	3	911	3		1,65	2,75	7,8	67,75	3,0	2,00	0,0		83,85	7,7	75,80	7,8	48,15	7,8	7,80	3,3
9	0715	Terneuzen	0,1274	1,6	0,3357	5,7	0,2695	5,7	1	5,7	361		341	9,6	398	9,6		238	3,0	238	3,0																				0	0	939	5	997	5		1,80	1,80	7,8	82,00	7,9	1,60	0,0		83,85	7,9	75,80	7,8	51,50	15,3	13,50	7,1
9	0716	Tholen	0,1032	5,6	0,3017	1,5	0,2440	1,5	1	1,5	334		226	4,1	289	4,3		182	1,7	210	1,9	210	1,9	265	1,5	320	1,3	375	1,1	430	0,9	1310	0,3	1530	0,3	3455	0,1	13905	0,0		0	0	742	4	832	4		1,00	1,00	0,0	18,40	-50,0	0,00	0,0		81,50	5,8	74,00	6,1	45,65	14,1	7,50	0,0
9	0717	Veere	0,0741	7,1	0,1579	16,6	0,1230	14,0	0	15,4	346		245	4,1	308	3,8		142	4,2	170	4,2																				0	0	733	6	823	5		1,40	2,10	2,4	78,05	4,1	5,20	0,0		83,87	7,9	75,80	7,8	51,11	14,5	7,20	2,9
9	0718	Vlissingen	0,1214	1,3	0,4393	2,5	0,3490	2,5	1	2,5	372		324	-8,5	395	11,6		272	4,0	272	4,0	335	28,1	335	28,1	335	28,1	335	28,1	616	15,8	1159	10,0	1159	10,0	2283	11,3	10325	5,5		0	0	968	-2	1.038	6		1,89	2,11	3,4	102,75	3,2	2,00	0,0		83,87	7,8	75,80	7,8	51,11	14,5	9,90	2,6
10	1723	Alphen-Chaam	0,0957	7,2	0,1788	-1,9	0,1415	-0,3	0	-1,2	486		234	1,4	271	1,4		275	1,5	343	1,5	343	1,5	343	1,5	343	1,5	343	1,5	343	1,5	607	1,5	607	1,5	3744	1,5	3744	1,5		0	0	995	4	1.100	4		2,02	5,25	3,8	0,00	0,0	0,00	0,0		83,87	7,8	75,80	7,8	48,15	7,8	8,20	3,1
10	1959	Altena	0,0823	2,9	0,1838	6,5	0,1453	6,4	0	6,4	370		291	7,9	345	7,3		240	5,0	240	5,0	240	5,0	240	5,0	240	5,0	240	5,0	240	5,0	1730	5,0	1730	5,0	4339	5,0	22226	5,0		0	0	901	5	955	5		1,30	1,30	0,0	0,00	0,0	0,00	0,0		83,85	7,9	75,80	7,8	51,10	14,5	10,35	4,6
10	0743	Asten	0,1051	7,4	0,2810	4,5	0,2395	6,8	1	5,5	498		131	-9,0	193	-5,5		324	10,1	324	10,1	324	10,1	324	10,1	324	10,1	324	10,1	324	10,1	944	10,1	1151	10,1	2598	10,1	9437	10,2		0	0	954	6	1.016	6		1,82	2,34	4,0	70,92	9,0	0,00	0,0		83,85	7,7	75,80	7,8	51,10	14,5	12,30	3,8
10	0744	Baarle-Nassau	0,1030	30,2	0,2130	28,9	0,1690	26,9	0	28,0	475		196	2,6	269	2,9		100	4,3	180	4,3	147	4,3	294	4,3	441	4,3	588	4,3	735	4,3	3087	4,3	3675	4,3	8820	4,3	44100	4,3		0	0	771	18	923	16		1,98	1,98	51,2	0,00	0,0	0,00	0,0		83,87	7,8	75,80	7,8	48,15	7,8	8,20	3,1
10	0748	Bergen op Zoom	0,0883	1,9	0,3144	4,4	0,2453	4,4	1	4,4	326		305	9,2	353	9,0		351	0,0	351	0,0	351	0,0	351	0,0	351	0,0	351	0,0	351	0,0	1396	8,6	1776	9,2	5101	10,9	27901	11,6		0	0	982	3	1.030	4		1,85	3,18	2,9	0,00	0,0	2,70	0,0		83,87	8,9	75,80	8,3	50,00	12,0	10,30	3,0
10	1724	Bergeijk	0,0719	8,4	0,1919	7,9	0,1535	7,9	0	7,9	376		163	11,8	214	10,8		180	3,0	271	3,0	180	3,0	271	3,0	271	3,0	541	3,0	541	3,0	1623	3,0	2164	3,0	4870	3,0	23266	3,0		0	0	720	8	861	7		1,64	4,26	3,8	0,00	0,0	0,00	0,0		83,85	7,7	75,80	7,8	51,10	14,5	7,70	4,8
10	1721	Bernheze	0,0842	6,8	0,3092	3,8	0,2600	8,5	1	5,9	441		193	12,5	247	13,2		215	7,4	215	7,4																				12	12	837	7	891	7		1,40	1,40	0,0	0,00	0,0	0,00	0,0		83,85	7,7	75,80	7,8	51,10	14,5	16,80	6,0
10	0753	Best	0,0841	11,8	0,2186	5,6	0,1757	5,7	0	5,6	410		369	8,9	369	8,9		190	4,5	190	4,5	190	4,5	190	4,5	190	4,5	190	4,5	190	4,5	875	4,6	875	4,6	2039	4,6	8537	4,5		0	0	969	9	969	9		1,35	1,35	3,9	0,00	0,0	0,00	0,0		83,85	7,9	75,80	7,8	51,10	14,5	10,50	5,0
10	1728	Bladel	0,0709	10,7	0,1825	10,7	0,1646	10,8	0	10,8	347		150	4,0	176	0,8		86	0,0	260	0,0	182	0,0	411	0,0	411	0,0	719	0,0	719	0,0	3812	0,0	3812	0,0	12358	0,0	37320	0,0		0	0	583	7	783	5		1,82	1,82	2,8	0,00	0,0	0,00	0,0		83,87	7,7	75,80	7,8	51,10	16,7	9,30	3,3
10	0755	Boekel	0,1139	6,1	0,2565	8,0	0,2119	7,0	0	7,6	536		355	40,1	363	38,9		241	5,7	241	5,7	241	5,7	286	5,5	333	5,7	333	5,7	333	5,7	2717	5,7	3313	5,7	8108	5,7	23788	5,9		0	0	1.132	15	1.140	15		1,18	1,18	3,5	0,00	0,0	0,00	0,0		83,87	7,7	75,80	7,7	51,11	14,5	20,00	5,3
10	0757	Boxtel		nnb		nnb		nnb		nnb	nnb		216	-6,9	291	-5,6		197	3,3	197	3,3	197	3,3	197	3,3	377	3,1	557	3,0	737	3,0	3617	2,9	4337	2,9	10637	2,9	53837	2,9		0	0		nnb		nnb		1,95	2,25	12,5	0,00	0,0	1,05	5,0		83,85	7,7	75,80	7,8	51,10	14,5	12,75	3,2
10	0758	Breda	0,0566	0,5	0,2238	-0,9	0,1799	-1,3	0	-1,1	280		261	7,0	387	7,0		194	2,0	194	2,0	194	2,0	194	2,0	194	2,0	194	2,0	194	2,0	857	2,2	1020	2,2	2448	2,1	12240	2,0		0	0	736	3	861	4		1,85	3,95	0,0	0,00	0,0	2,30	0,0		83,85	7,7	75,80	7,8	51,10	14,5	10,80	2,9
10	1706	Cranendonck	0,1028	7,2	0,2879	3,9	0,2285	3,9	1	3,9	436		238	-6,8	302	-5,4		229	8,9	229	8,9	229	8,9	229	8,9	370	8,8	370	8,8	370	8,8	1357	8,8	1498	8,8	3472	8,8	23160	8,9		0	0	902	4	967	3		1,60	1,60	3,2	0,00	0,0	0,00	0,0		83,85	7,9	75,80	7,8	51,10	14,5	7,75	4,0
10	0762	Deurne	0,1100	5,8	0,2456	15,2	0,2094	14,7	0	14,9	508		149	0,0	192	0,0		208	3,0	318	3,0	318	3,0	472	3,0	651	3,0	651	3,0	1311	3,0	2304	3,0	2304	3,0	6729	3,0	36626	3,0		0	0	866	4	1.018	4		2,25	2,25	0,0	60,43	4,6	0,00	Afgeschaft		83,85	7,7	75,80	7,8	51,10	14,5	8,80	4,8
10	0766	Dongen	0,1101	-4,1	0,3043	33,1	0,2140	10,3	1	22,6	435		213	-5,0	328	-5,0		175	0,0	175	0,0	175	0,0	175	0,0	175	0,0	175	0,0	175	0,0	276	-0,1	300	0,0	510	0,0	1550	0,0		0	0	823	-3	938	-4		1,25	1,50	0,0	0,00	0,0	0,00	0,0		83,87	7,8	75,80	7,8	51,11	14,5	13,35	2,7
10	1719	Drimmelen	0,0848	1,2	0,1814	8,9	0,1475	6,4	0	7,8	392		290	34,1	352	27,7		236	49,8	268	41,3	255	44,5	314	33,3	364	27,5	405	24,0	446	21,4	519	17,8	531	17,3	696	24,8	1356	6,1		0	0	918	21	1.012	19		1,75	1,75	75,0	0,00	0,0	0,00	0,0		77,85	0,0	70,35	0,0	48,15	7,8	13,35	3,9
10	0770	Eersel	0,0630	1,3	0,1771	2,4	0,1412	2,4	0	2,4	348		132	4,6	178	4,5		208	6,0	315	6,0	208	6,0	315	6,0	315	6,0	491	6,0	491	6,0	1182	5,1	1533	5,3	3268	5,7	15373	7,0		0	0	688	3	842	4		3,43	3,43	3,8	0,00	0,0	0,00	0,0		83,85	7,9	75,80	7,8	51,11	14,5	9,75	6,0
10	0772	Eindhoven	0,0937	4,4	0,2961	4,8	0,2092	3,2	1	4,2	430		218	12,2	322	11,5		192	2,7	192	2,7	192	2,7	192	2,7	192	2,7	192	2,7	458	2,7	1256	2,7	1522	2,7	3384	2,7	16152	2,7		0	0	839	6	944	6		3,50	3,50	0,0	88,00	4,8	4,20	5,0		83,85	7,7	75,80	7,8	51,10	14,5	18,50	2,8
10	0777	Etten-Leur	0,0837	11,8	0,1773	-4,4	0,1493	-6,5	0	-5,4	343		278	14,5	305	13,1		135	-29,6	135	-29,6	135	-29,6	135	-29,6	135	-29,6	135	-29,6	135	-29,6	631	-8,3	755	-7,0	1840	-3,0	9280	-0,6		0	0	756	2	783	2		1,05	1,55	3,3	51,48	3,9	2,40	0,0		83,87	7,7	75,80	7,8	51,11	14,5	13,00	6,1
10	0779	Geertruidenberg	0,1031	7,5	0,3381	1,5	0,2674	1,5	1	1,5	408		216	7,5	306	8,5		212	3,0	235	3,1	259	3,1	259	3,1	259	3,1	395	3,0	395	3,0	1489	3,0	1489	3,0	2430	3,0	6954	3,0		0	0	837	6	950	7		1,60	1,60	6,7	0,00	Afgeschaft	0,00	0,0		83,45	7,3	75,80	7,8	51,10	14,5	10,50	22,8
10	1771	Geldrop-Mierlo	0,0677	8,0	0,1884	10,8	0,1530	10,7	0	10,8	311		269	17,2	358	13,8		199	0,0	199	0,0	199	0,0	199	0,0	266	0,0	266	0,0	266	0,0	1329	0,0	1329	0,0	3190	0,0	15948	0,0		0	0	780	9	869	8		1,54	1,54	5,5	55,44	5,0	0,70	0,0		83,87	7,7	75,80	7,8	48,15	7,8	16,50	5,1
10	1652	Gemert-Bakel	0,1229	4,4	0,2901	-3,7	0,1994	-7,1	0	-5,1	583		220	3,6	251	3,4		228	9,1	228	9,1	228	9,1	228	9,1	276	9,1	276	9,1	276	9,1	369	9,1	369	8,1	570	7,2	1683	8,4		0	0	1.031	5	1.062	5		1,55	1,55	3,3	64,05	3,9	0,00	0,0		83,85	7,7	75,80	7,8	51,10	14,5	16,60	5,7
10	0784	Gilze en Rijen	0,1046	8,7	0,3057	4,8	0,2482	-0,9	1	2,1	449		173	3,3	203	2,8		111	4,5	111	4,5	111	4,5	111	4,5	111	4,5	111	4,5	111	4,5	387	4,3	387	4,3	872	4,5	4195	4,5		0	0	733	7	763	6		1,65	1,65	3,8	57,72	3,7	0,00	0,0		83,87	7,8	75,80	7,8	48,15	7,8	8,20	3,1
10	0785	Goirle	0,1120	7,6	0,3470	9,8	0,2796	9,8	1	9,8	559		142	3,9	236	3,9		212	3,3	212	3,3	222	7,9	239	16,2	353	6,8	353	6,8	353	-8,1	736	5,3	736	5,3	2387	4,3	11184	4,0		0	0	913	6	1.007	6		1,80	1,80	2,9	0,00	0,0	0,00	0,0		83,85	7,7	75,80	7,8	51,11	14,5	7,20	8,3
10	1655	Halderberge	0,0842	4,4	0,2448	5,8	0,2187	5,8	0	5,8	351		260	5,8	321	5,6		186	0,5	248	0,5	248	0,5	248	0,5	248	0,5	248	0,5	248	0,5	728	2,4	848	2,6	1898	3,1	9098	3,4		0	0	797	4	920	4		1,35	1,35	0,0	0,00	0,0	0,00	0,0		83,85	7,7	75,80	7,8	51,10	14,5	15,45	6,6
10	1658	Heeze-Leende	0,0930	6,3	0,1935	5,0	0,1714	5,0	0	5,0	490		209	4,0	279	3,0		296	17,3	375	11,6	296	-11,8	435	29,3	478	42,1	478	42,1	478	42,1	2388	42,1	2388	42,1	5731	42,1	28656	42,1		0	0	996	9	1.144	7		1,00	1,60	18,5	0,00	0,0	0,00	0,0		83,85	7,9	75,80	7,8	51,10	14,5	12,65	4,1
10	0794	Helmond	0,1262	10,1	0,2673	11,2	0,2156	13,1	0	12,0	516		278	10,4	326	9,6		188	0,3	188	0,3	188	0,3	188	0,3	188	0,3	188	0,3	188	0,3	494	0,1	630	0,1	1820	0,0	9980	0,0		0	0	982	8	1.030	8		geen campings in gemeente	1,50	0,0	71,64	7,0	2,35	0,0		83,85	7,7	75,80	7,8	51,10	14,5	12,20	7,0
10	0797	Heusden	0,0900	3,1	0,2360	3,0	0,1390	2,7	0	2,9	428		165	33,9	235	30,8		240	8,0	240	8,0	240	8,0	240	8,0	448	8,0	448	8,0	448	8,0	1469	8,0	1689	7,9	3614	7,9	16814	7,9		0	0	833	10	903	11		1,10	2,10	0,0	59,40	0,0	1,00	0,0		83,85	7,7	75,80	7,8	51,10	32,4	6,35	2,4
10	0798	Hilvarenbeek	0,0898	6,0	0,2476	44,3	0,2069	44,3	0	44,3	478		195	35,5	240	24,1		147	2,3	147	2,3	227	2,3	331	2,2	503	2,3	503	2,3	503	2,3	1612	2,3	1612	2,3	3029	2,3	3029	2,3		0	0	820	11	865	10		2,15	2,65	0,0	0,00	0,0	0,00	0,0		83,85	7,7	75,80	7,8	48,15	7,8	10,65	1,9
10	1659	Laarbeek	0,0996	8,8	0,2596	2,0	0,2105	-2,4	0	0,0	475		180	0,0	240	0,0		255	7,5	255	7,5	255	7,5	255	7,5	255	7,5	255	7,5	255	7,5	393	7,5	393	7,5	608	7,5	1607	7,5		0	0	910	7	970	6		0,00	0,00	0,0	0,00	0,0	0,00	0,0		83,00	7,8	75,00	7,1	51,00	15,9	5,00	0,0
10	1982	Land van Cuijk	0,1066	12,4	0,3177	7,2	0,2206	7,2	1	7,2	459		231	4,3	238	4,2		193	6,0	256	6,0	256	6,0	256	6,0	383	6,0	383	6,0	383	6,0	1247	-3,5	1368	6,0	2979	6,0	12391	6,0		0	0	882	9	953	8		2,11	5,48	3,8	0,00	0,0	0,00	0,0		83,85	7,7	75,80	7,8	51,10	14,5	17,75	7,6
10	0809	Loon op Zand	0,1078	7,5	0,2690	29,9	0,1625	-1,1	0	16,2	485		249	3,0	324	-1,2		210	0,0	210	0,0	210	0,0	210	0,0	210	-41,2	210	-41,2	210	-41,2	710	10,8	730	13,2	905	31,2	2400	105,1		0	0	943	5	1.019	3		1,12	2,50	-16,7	41,59	3,1	0,00	0,0		83,87	7,7	75,80	7,8	51,11	14,5	11,55	3,1
10	1991	Maashorst	0,0729	5,7	0,2455	2,1	0,1951	2,2	0	2,1	349		200	4,2	268	4,2		187	6,0	227	11,9	227	-33,9	227	-43,6	227	-57,9	227	-57,9	332	-38,5	1106	-27,5	1335	-12,4	3123	-0,4	16863	300,1		0	0	737	5	844	7		0,90	1,30	4,0	0,00	0,0	1,00	0,0		83,85	7,7	75,80	7,8	51,10	14,5	11,10	4,2
10	1948	Meierijstad	0,0854	4,9	0,1923	5,3	0,1770	1,2	0	3,3	415		202	1,5	242	2,6		177	0,3	189	0,4																				0	0	794	3	847	3		1,00	1,50	0,0	0,00	0,0	0,00	0,0		83,85	7,9	75,80	7,8	51,10	14,5	7,50	-6,3
10	1709	Moerdijk	0,0750	9,6	0,3493	11,0	0,2804	11,0	1	11,0	304		268	5,3	357	5,3		237	9,6	316	9,6	316	9,6	316	9,6	316	9,6	316	9,6	316	9,6	1293	9,4	1577	9,4	3862	3,9	21102	9,2		0	0	809	8	977	8		1,52	1,52	10,1	0,00	0,0	0,00	0,0		83,87	7,7	75,80	7,8	51,11	16,7	7,75	9,2
10	0820	Nuenen c.a.	0,1058	5,2	0,2436	5,2	0,1955	5,2	0	5,2	591		243	4,6	303	4,2		76	1,6	207	1,0	142	1,1	142	1,1	492	1,0	492	1,0	492	1,0	3510	1,0	3510	1,0	8424	1,0	42120	1,0		0	0	911	5	1.102	4		2,40	2,40	0,0	0,00	0,0	0,00	0,0		83,85	7,7	75,80	7,8	48,15	7,8	8,30	0,6
10	0823	Oirschot	0,1018	7,4	0,3044	3,6	0,2447	3,6	1	3,6	564		175	22,2	233	17,2		163	16,8	242	16,8	163	16,8	242	16,8	482	16,8	482	16,8	482	16,8	973	16,8	973	16,8	973	16,8	973	16,8		0	0	903	12	1.039	12		1,90	2,20	5,3	0,00	0,0	0,00	0,0		83,87	7,7	75,80	7,8	51,11	14,5	13,05	5,7
10	0824	Oisterwijk	0,1005	5,7	0,2066	4,0	0,1793	4,0	0	4,0	577		197	24,5	232	20,6		154	4,3	154	4,3	238	4,3	357	4,3	571	4,3	571	4,3	571	4,3	4220	2,1	4310	4,3	13377	4,3	13377	4,3		0	0	928	9	964	9		2,10	2,30	4,6	0,00	0,0	1,60	0,0		83,85	7,7	75,80	7,8	51,10	14,5	9,20	4,0
10	0826	Oosterhout	0,0838	8,6	0,2183	2,9	0,2036	13,4	0	7,7	361		272	17,0	340	12,9		249	22,1	249	22,1	249	22,1	249	22,1	249	22,1	249	22,1	249	22,1	1017	10,1	1209	9,5	2889	7,8	14409	6,9		0	0	882	15	951	13		1,00	1,00	0,0	34,08	0,0	1,50	0,0		80,80	3,8	73,05	3,8	47,80	12,3	12,85	3,6
10	0828	Oss	0,0927	7,5	0,2666	19,4	0,2236	-11,8	0	2,8	403		237	0,3	269	1,0		178	0,0	178	0,0																				0	0	819	4	851	4		1,10	1,10	0,0	55,80	0,0	2,50	0,0		83,85	7,7	75,80	7,8	51,10	14,5	12,60	0,0
10	1667	Reusel- De Mierden	0,0810	2,0	0,2471	1,5	0,1467	3,5	0	2,2	399		142	21,9	163	19,3		165	22,7	298	22,7	243	22,7	486	22,7	729	22,7	972	22,7	1215	22,7	5103	22,7	6075	22,7	14580	22,7	72900	22,7		0	0	706	10	860	12		1,60	1,60	0,0	0,00	0,0	0,00	0,0		83,85	7,9	75,80	7,8	51,10	14,5	8,60	3,6
10	1674	Roosendaal	0,0814	6,0	0,1815	4,3	0,1282	4,3	0	4,3	292		280	2,7	314	4,9		351	0,0	351	0,0	351	0,0	351	0,0	351	0,0	351	0,0	351	0,0	2399	0,0	2911	0,0	7391	0,0	38111	0,0		0	0	922	3	957	3		1,30	1,30	4,8	0,00	0,0	2,25	7,1		83,87	7,8	75,80	7,8	51,11	14,5	10,05	5,2
10	0840	Rucphen	0,0795	1,6	0,1538	-5,3	0,1267	-3,6	0	-4,5	338		252	12,8	329	12,8		227	5,0	227	5,0																				0	0	817	6	894	6		1,10	1,10	4,8	0,00	0,0	0,00	0,0		83,85	7,7	75,80	7,8	51,10	14,5	7,50	0,0
10	0796	's-Hertogenbosch	0,0757	9,4	0,3447	10,8	0,2761	10,8	1	10,8	380		246	7,4	303	7,3		148	8,6	148	8,6	148	8,6	148	8,6	148	8,6	148	8,6	148	8,6	2321	6,3	2843	6,2	6833	6,1	28693	6,1		0	0	774	9	831	8		0,85	4,75	8,0	102,12	8,4	4,05	3,1		83,85	7,7	75,80	7,8	51,10	14,5	12,65	8,6
10	0845	Sint-Michielsgestel		nnb		nnb		nnb		nnb	nnb		243	-1,5	293	-1,2		141	3,2	161	3,2	153	3,2	189	3,1	225	3,1	261	3,1	297	3,0	873	2,9	1017	2,9	2277	2,9	10917	2,9		0	0		nnb		nnb		1,50	2,05	2,5	0,00	0,0	0,00	0,0		83,85	7,7	75,80	7,8	51,10	14,5	12,75	3,2
10	0847	Someren	0,1026	10,0	0,1613	6,1	0,1277	2,8	0	4,6	482		180	2,9	226	3,2		199	5,9	199	5,9	298	5,9	298	5,9	298	5,9	298	5,9	298	5,9	298	5,9	298	5,9	298	5,9	298	5,9		0	0	861	8	907	7		1,45	2,25	66,7	63,00	0,0	alleen parkeervergunning	alleen parkeervergunning		83,85	7,7	75,80	7,8	51,10	14,5	13,10	10,1
10	0848	Son en Breugel	0,0770	9,4	0,1966	7,7	0,1644	9,3	0	8,4	420		267	0,1	335	2,7		210	5,1	210	5,1	210	5,1	210	5,1	210	5,1	210	5,1	210	5,1	778	6,3	920	6,3	1946	6,6	7606	6,7		0	0	897	5	965	6		0,00	0,00	0,0	0,00	0,0	0,00	0,0		83,85	7,7	75,80	7,8	51,10	14,5	8,70	5,5
10	0851	Steenbergen	0,0933	5,1	0,1869	-12,3	0,1791	3,8	0	-5,1	362		308	0,0	411	0,0		140	6,9	165	7,1	282	7,2	282	7,2	282	7,2	282	7,2	282	7,2	282	7,2	282	7,2	282	7,2	282	7,2		0	0	810	3	938	3		1,30	1,30	13,0	0,00	0,0	0,00	0,0		83,00	7,8	75,00	7,1	42,00	10,5	8,00	6,7
10	0855	Tilburg	0,0776	13,3	0,2106	8,9	0,1666	3,5	0	6,5	321		292	4,9	324	4,9		114	8,8	114	8,8	114	8,8	114	8,8	395	8,8	395	8,8	395	8,8	1753	8,8	1753	8,8	7083	8,8	31126	8,8		0	0	727	9	759	9		1,85	4,80	3,8	128,76	8,4	16,50	0,0		83,85	7,7	75,80	7,8	51,10	14,5	22,80	7,0
10	0858	Valkenswaard	0,1027	1,5	0,2542	-13,9	0,1993	-15,6	0	-14,7	467		235	-0,8	330	-0,6		215	2,4	215	2,4	215	2,4	215	2,4	215	2,4	215	2,4	215	2,4	215	2,4	215	2,4	215	2,4	215	2,4		0	0	917	1	1.012	1		0,00	0,00	0,0	0,00	0,0	0,60	0,0		83,85	7,9	75,80	7,8	51,10	14,5	10,15	1,5
10	0861	Veldhoven	0,0911	6,2	0,2375	1,0	0,1320	-1,7	0	0,0	484		217	5,1	311	5,0		178	4,5	178	4,5	201	7,7	201	7,7	201	7,7	201	-38,5	201	-38,5	1500	46,1	1500	46,1	6000	257,1	6000	199,0		0	0	878	6	972	5		1,60	2,70	0,0	95,94	6,3	0,00	0,0		83,85	7,7	75,80	7,8	48,15	16,0	14,00	2,9
10	0865	Vught	0,0911	4,4	0,2646	0,4	0,2003	-1,4	0	-0,4	585		182	14,3	302	13,4		248	8,9	248	8,9	248	8,9	248	8,9	250	8,8	519	4,0	788	2,6	5092	0,4	6168	0,3	15583	0,1	80143	0,0		0	0	1.015	7	1.135	8		1,81	2,07	3,5	0,00	0,0	0,00	0,0		83,85	10,6	75,80	10,7	51,10	22,8	9,10	5,8
10	0866	Waalre	0,1004	13,0	0,2726	12,3	0,2192	12,3	0	12,3	587		155	-12,9	248	-19,8		203	1,5	203	1,5	203	1,5	203	1,5	203	1,5	203	1,5	203	1,5	203	1,5	203	1,5	203	1,5	203	1,5		0	0	945	5	1.038	1		3,95	3,95	12,9	0,00	0,0	0,00	0,0		83,85	7,7	75,80	7,8	51,10	14,5	11,00	5,3
10	0867	Waalwijk	0,0913	5,1	0,2448	6,3	0,1716	16,6	0	10,3	378		199	4,8	237	4,7		189	8,5	189	8,5	189	8,5	189	8,5	189	8,5	189	8,5	514	8,5	977	8,5	1163	8,5	2740	8,5	10933	9,2		0	0	766	6	804	6		2,06	2,06	5,1	57,45	5,0	1,00	0,0		83,87	7,7	75,80	7,8	51,10	14,5	12,90	4,9
10	0873	Woensdrecht	0,1075	5,8	0,1887	5,5	0,1582	5,5	0	5,5	411		257	7,2	301	7,0		165	5,1	221	5,0	221	5,0	221	5,0	221	5,0	221	5,0	221	5,0	1348	5,4	1576	5,4	3571	5,5	10951	4,8		0	0	833	6	933	6		1,50	1,50	0,0	37,50	0,0	0,00	0,0		83,85	7,7	75,80	7,8	51,10	14,5	10,10	5,8
10	0879	Zundert	0,1056	4,9	0,1790	4,2	0,1516	3,2	0	3,8	502		305	-6,1	450	18,9		293	12,7	293	12,7	425	63,4	425	63,4	425	63,4	425	63,4	425	63,4	1356	18,5	1540	16,7	3020	10,6	6940	8,9		0	0	1.100	3	1.245	11		1,29	1,29	1,6	0,00	Afgeschaft	0,00	0,0		83,85	7,7	75,80	7,8	44,65	0,0	8,30	9,2
