© COELO, Groningen			OZB										Afvalstoffenheffing					Rioolheffing huishoudens				Rioolheffing bedrijven																	Woonlasten		Woonlasten							Toeristenbelasting			Hondenbelasting		Leges			Leges							
Provinciecode	Gemeente code	Gemeentenaam	Tarief woningen	Mutatie Tarief woningen	Tarief eigenaar niet-woning	Mutatie Tarief eigenaar niet-woning	Tarief gebruiker niet-woning	Mutatie Tarief gebruiker niet-woning	Tarief niet-woning eigenaar+gebruiker	Mutatie Tarief niet-woning eigenaar+gebruiker	Gemiddeld betaalde ozb woningen		Eénpersoonshuishouden	Mutatie Eénpersoonshuishouden	Meerpersoonshuishouden	Mutatie Meerpersoonshuishouden		Eénpersoonshuishouden	Mutatie Eénpersoonshuishouden	Meerpersoonshuishouden	Mutatie Meerpersoonshuishouden	Waterverbruik 100 m3	Mutatie Waterverbruik 100 m3	waterverbruik 200 m3	Mutatie waterverbruik 200 m3	Waterverbruik 300 m3	Mutatie Waterverbruik 300 m3	Waterverbruik 400 m3	Mutatie Waterverbruik 400 m3	Waterverbruik 500 m4	Mutatie Waterverbruik 500 m4	Waterverbruik 2100 m3	Mutatie Waterverbruik 2100 m3	Waterverbruik 2500 m3	Mutatie Waterverbruik 2500 m3	Waterverbruik 6000 m3	Mutatie Waterverbruik 6000 m3	Waterverbruik 30.000 m3	Mutatie Waterverbruik 30.000 m3		Heffingskorting éénpersoonshuishouden	Heffingskorting meerpersoonshuishouden	Woonlasten éénpersoonshuishouden	Mutatie Woonlasten éénpersoonshuishouden	Woonlasten meerpersoonshuishouden	Mutatie Woonlasten meerpersoonshuishouden		Toeristenbelasting overnachting camping	Toeristenbelasting hotelovernachting	Mutatie Toeristenbelasting hotelovernachting	Hondenbelasting	Mutatie Hondenbelasting	Parkeerbelasting	Mutatie Parkeerbelasting		Paspoort	Mutatie Paspoort	Identiteitskaart	Mutatie Identiteitskaart	Rijbewijs	Mutatie Rijbewijs	Uittreksel BRP	Mutatie Uittreksel BRP
			%	%	%	%	%	%			euro		euro	%	euro	%		euro	%	euro	%	euro	%	euro	%	euro	%	euro	%	euro	%	euro	%	euro	%	euro	%	euro	%		euro	euro	euro	%	euro	%		euro	euro	%	euro	%		%		euro	%	euro	%	euro	%	euro	%
10	0845	Sint-Michielsgestel		nnb		nnb		nnb		nnb	nnb		242.62	-1.46	293.24	-1.21		141.08	3.22	160.79	3.17	152.64	3.19	188.64	3.13	224.64	3.08	260.64	3.05	296.64	3.03	872.64	2.92	1016.64	2.91	2276.64	2.88	10916.64	2.86		0	0		nnb		nnb		1.5	2.05	2.5	0	0	0	0		83.85	7.71	75.8	7.75	51.1	14.45	12.75	3.24
10	0847	Someren	0.1026	10.04	0.1613	6.08	0.1277	2.76	0.289	4.58	482.32		179.53	2.87	226.47	3.2		198.65	5.87	198.65	5.87	297.96	5.87	297.96	5.87	297.96	5.87	297.96	5.87	297.96	5.87	297.96	5.87	297.96	5.87	297.96	5.87	297.96	5.87		0	0	860.5	7.5	907.44	7.34		1.45	2.25	66.67	63	0	alleen parkeervergunning	alleen parkeervergunning		83.85	7.71	75.8	7.75	51.1	14.45	13.1	10.08
10	0848	Son en Breugel	0.077	9.44	0.1966	7.7	0.1644	9.3	0.361	8.42	420.03		267	0.14	334.68	2.73		209.84	5.05	209.84	5.05	209.84	5.05	209.84	5.05	209.84	5.05	209.84	5.05	209.84	5.05	777.84	6.27	919.84	6.34	1946.04	6.55	7605.84	6.68		0	0	896.87	5.49	964.55	6.07		0	0	0	0	0	0	0		83.85	7.71	75.8	7.75	51.1	14.45	8.7	5.45
10	0851	Steenbergen	0.0933	5.1	0.1869	-12.33	0.1791	3.76	0.366	-5.13	361.59		308	0	411	0		140	6.87	165	7.14	282	7.22	282	7.22	282	7.22	282	7.22	282	7.22	282	7.22	282	7.22	282	7.22	282	7.22		0	0	809.59	3.39	937.59	3.14		1.3	1.3	13.04	0	0	0	0		83	7.79	75	7.14	42	10.53	8	6.67
10	0855	Tilburg	0.0776	13.32	0.2106	8.94	0.1666	3.51	0.3772	6.47	321.03		291.78	4.89	324.2	4.89		114.24	8.84	114.24	8.84	114.24	8.84	114.24	8.84	394.94	8.83	394.94	8.83	394.94	8.83	1752.72	8.83	1752.72	8.83	7082.67	8.83	31125.79	8.83		0	0	727.05	9.1	759.47	8.91		1.85	4.8	3.83	128.76	8.44	16.5	0		83.85	7.71	75.8	7.75	51.1	14.45	22.8	7.04
10	0858	Valkenswaard	0.1027	1.45	0.2542	-13.92	0.1993	-15.59	0.4535	-14.67	466.73		235	-0.84	330	-0.6		215	2.38	215	2.38	215	2.38	215	2.38	215	2.38	215	2.38	215	2.38	215	2.38	215	2.38	215	2.38	215	2.38		0	0	916.73	1.06	1011.73	0.96		0	0	0	0	0	0.6	0		83.85	7.85	75.8	7.82	51.1	14.45	10.15	1.5
10	0861	Veldhoven	0.0911	6.15	0.2375	0.95	0.132	-1.7	0.3695	-0.01	483.56		217.31	5.1	310.6	5.01		177.56	4.48	177.56	4.48	201.05	7.69	201.05	7.69	201.05	7.69	201.05	-38.46	201.05	-38.46	1500	46.08	1500	46.08	6000	257.09	6000	198.96		0	0	878.43	5.55	971.72	5.48		1.6	2.7	0	95.94	6.3	0	0		83.85	7.71	75.8	7.75	48.15	16.02	14	2.94
10	0865	Vught	0.0911	4.44	0.2646	0.36	0.2003	-1.35	0.4649	-0.38	585.4		181.75	14.31	301.7	13.42		247.68	8.86	247.68	8.86	247.68	8.86	247.68	8.86	250.37	8.76	519.37	4.04	788.37	2.62	5092.37	0.4	6168.37	0.33	15583.37	0.13	80143.37	0.03		0	0	1014.83	7.16	1134.78	7.66		1.81	2.07	3.5	0	0	0	0		83.85	10.62	75.8	10.66	51.1	22.84	9.1	5.81
10	0866	Waalre	0.10039	12.95	0.27255	12.28	0.21924	12.28	0.49179	12.28	586.85		155.41	-12.89	247.82	-19.75		203	1.5	203	1.5	203	1.5	203	1.5	203	1.5	203	1.5	203	1.5	203	1.5	203	1.5	203	1.5	203	1.5		0	0	945.26	5.27	1037.67	0.9		3.95	3.95	12.86	0	0	0	0		83.85	7.71	75.8	7.75	51.1	14.45	11	5.26
10	0867	Waalwijk	0.0913	5.08	0.2448	6.26	0.1716	16.62	0.4164	10.3	377.9		199.06	4.8	236.66	4.65		189.2	8.49	189.2	8.49	189.2	8.49	189.2	8.49	189.2	8.49	189.2	8.49	514.1	8.47	977.44	8.47	1163.4	8.47	2739.95	8.47	10933.1	9.22		0	0	766.16	5.82	803.76	5.73		2.06	2.06	5.1	57.45	5.03	1	0		83.87	7.73	75.8	7.75	51.1	14.45	12.9	4.88
10	0873	Woensdrecht	0.1075	5.83	0.1887	5.5	0.1582	5.48	0.3469	5.49	410.94		256.85	7.22	301.46	6.96		165.35	5.05	220.5	5	220.5	5	220.5	5	220.5	5	220.5	5	220.5	5	1347.5	5.36	1575.5	5.38	3570.5	5.48	10950.5	4.84		0	0	833.14	6.1	932.9	5.99		1.5	1.5	0	37.5	0	0	0		83.85	7.71	75.8	7.75	51.1	14.45	10.1	5.76
10	0879	Zundert	0.1056	4.92	0.179	4.24	0.1516	3.22	0.3306	3.77	501.73		305.02	-6.13	450.03	18.9		293.17	12.71	293.17	12.71	424.91	63.35	424.91	63.35	424.91	63.35	424.91	63.35	424.91	63.35	1355.91	18.51	1539.91	16.65	3019.91	10.61	6939.91	8.94		0	0	1099.92	3.45	1244.93	11.47		1.29	1.29	1.57	0	Afgeschaft	0	0		83.85	7.71	75.8	7.75	44.65	0	8.3	9.21
11	0888	Beek	0.1269	3.8	0.3253	0.34	0.2875	1.87	0.6128	1.05	430.73		305.27	3.89	368.57	3.2		246.78	2.7	246.78	2.7																				0	0	982.78	3.55	1046.08	3.33		0.9	2.25	4.17	75.48	3.9	0	0		83.87	7.73	75.8	7.75	51.11	14.47	15	87.5
11	1954	Beekdaelen	0.1234	4.61	0.2835	-0.32	0.2592	1.17	0.5427	0.39	423.78		303.21	17.22	332.33	16.56		324.77	8.26	324.77	8.26	324.77	8.26	324.77	8.26	324.77	8.26	441.69	6.66	441.69	6.66	1026.29	4.22	1143.21	4.04	2091.49	2.45	7287.49	2.45		0	0	1051.76	9.13	1080.88	9.16		0.9	1.45	3.57	0	0	0	0		83.85	7.71	75.8	7.75	51.1	14.45	15.2	-3.18
11	0889	Beesel	0.1532	2.27	0.4359	4.36	0.347	4.05	0.7829	4.22	523.48		155.72	-18.78	196.44	-15.49		170.75	5.4	170.75	5.4	170.75	5.4	170.75	5.4	170.75	5.4	170.75	5.4	170.75	5.4	170.75	5.4	170.75	5.4	170.75	5.4	170.75	5.4		0	0	849.95	-1.81	890.67	-1.73		1.25	2	25	40	0	0	0		83.85	7.71	75.8	7.75	51.1	14.45	10.5	5.53
11	0893	Bergen L	0.08729	1.77	0.22422	6.18	0.18716	5.16	0.41138	5.71	324.79		202.81	-0.02	286	2.61		281.12	7.56	281.12	7.56	281.12	7.56	281.12	7.56	281.12	7.56	281.12	7.56	281.12	7.56	281.12	7.56	281.12	7.56	281.12	7.56	281.12	7.56		0	0	808.72	3.24	891.91	3.8		1.35	1.35	3.85	0	0	0	0		83.85	7.71	75.8	7.75	51.11	14.47	14.1	17.5
11	0899	Brunssum	0.1461	3.81	0.3323	4.93	0.2851	7.22	0.6174	5.98	378.71		307.75	19.25	361.11	15.95		270.84	11.18	270.84	11.18																				0	0	957.3	10.48	1010.66	9.87		1.85	1.85	2.78	43.2	-20.82	0	0		83.85	7.71	75.8	7.75	51.1	14.45	16.6	58.85
11	1711	Echt-Susteren	0.1098	3.94	0.25066	6.34	0.20037	6.34	0.45103	6.34	374.38		161.34	12.19	263.67	12.39		288.25	3.5	288.25	3.5	288.25	3.5	288.25	3.5	288.25	3.5	288.25	3.5	288.25	3.5	288.25	3.5	288.25	3.5	288.25	3.5	288.25	3.5		0	0	823.97	5.3	926.3	6.07		1.75	1.75	16.67	47.35	3.27	0	0		83.85	7.71	75.8	7.75	51.1	14.45	8.35	3.09
11	1903	Eijsden-Margraten	0.1113	4.26	0.1701	6.4	0.1461	6.39	0.3162	6.39	472.62		242.92	18.8	371.84	17.87		294	3.16	294	3.16	425	3.16	425	3.16	425	3.16	425	3.16	425	3.16	425	3.16	425	3.16	425	3.16	425	3.16		0	0	1009.54	7.08	1138.46	8.04		2.2	2.2	0	80	0	alleen parkeervergunning	alleen parkeervergunning		83.85	7.68	75.8	7.7	51.1	14.45	7.85	3.29
11	0907	Gennep	0.0995	9.17	0.1912	4.63	0.137	3.48	0.3282	4.14	400.47		210.06	13.01	262.12	8.78		242.01	0	242.01	0	242.01	0	242.01	0	242.01	-20.81	242.01	-20.81	305.61	0	673.41	-0.07	673.41	-6.69	1242.41	-9.93	2631.29	-48.74		0	0	852.54	7.28	904.6	6.45		1.3	1.9	8.57	63	4.17	0	0		83.87	7.73	75.8	7.75	51.11	14.47	13.65	1.11
11	1729	Gulpen-Wittem	0.1287	4.32	0.4058	2.3	0.3119	2.28	0.7177	2.29	497.52		239.11	11.69	365.37	11.28		285	5.99	285	5.99	567	5.98	567	5.98	567	5.98	567	5.98	567	5.98	567	5.98	567	5.98	2194	5.99	2194	5.99		0	0	1021.63	6.43	1147.89	6.86		2	2	0	0	0	0	0		83.85	7.85	75.8	7.82	51.1	14.45	8.1	4.52
11	0917	Heerlen	0.160082	3.28	0.391348	5.88	0.293345	5.68	0.684693	5.79	416.44		241.17	6.08	380.46	4.62		195.71	3.12	195.71	3.12	195.71	3.12	195.71	3.12	284.73	3.12	284.73	3.12	430.36	3.12	958.94	3.12	958.94	3.12	1349.65	3.12	2215.02	3.12		0	0	853.32	4.02	992.61	3.76		2	2	0	70.92	-11.6	1	0		83.85	7.71	75.8	7.75	51.1	14.45	19.6	3.16
11	1507	Horst aan de Maas	0.129	5.46	0.2915	9.08	0.233	9.12	0.5245	9.1	487.65		188.02	2.96	259.29	2.91		280	21.74	280	21.74	280	21.74	280	21.74	280	21.74	280	21.74	560	143.48	1120	386.96	1120	386.96	3080	1239.13	8680	3673.91		0	0	955.67	9.22	1026.94	8.74		1.6	1.6	3.23	0	0	0	0		83.85	7.71	75.8	7.75	51.1	14.45	12.35	4.22
11	0928	Kerkrade	0.1725	1.88	0.5135	0.31	0.3878	-2.48	0.9013	-0.91	427.31		271.55	7.95	331.11	6.43		219	2.82	235	2.62	235	2.62	235	2.62	235	2.62	235	2.62	366	3.1	845	3.05	845	3.05	1405	3.01	2821	3.03		0	0	917.86	3.84	993.42	3.53		geen campings in gemeente	1.95	2.63	0	Afgeschaft	1.5	0		83.87	9.69	75.8	15.57	51.11	24.66	12	9.09
11	0882	Landgraaf	0.139039	5.45	0.34685	7.54	0.288112	5.63	0.634962	6.67	403.91		275.09	12.01	350.77	11.79		267.2	0	267.2	0	267.2	0	267.2	0	333.5	0	333.5	0	630.7	21.85	2123.7	89.48	2123.7	67.01	4099.1	58.2	11639.1	0		0	0	946.2	5.62	1021.88	6		1.5	1.5	3.45	81.7	4.21	0	0		83.85	7.71	75.8	7.75	48.15	12.37	15.75	4.3
11	1640	Leudal	0.092	3.33	0.1592	0.17	0.1592	0.17	0.3184	0.17	341.13		142.59	-17.86	219.61	-12.37		282.51	0	282.51	0	282.51	0	282.51	0	282.51	0	282.51	0	282.51	0	282.51	0	282.51	0	282.51	0	282.51	0		0	0	766.23	-2.54	843.25	-2.32		1.3	1.3	0	0	0	0	0		83.85	10.59	75.8	10.61	51.1	22.84	9.3	2.2
11	1641	Maasgouw	0.0869	10.3	0.2004	5.94	0.1724	1.91	0.3728	4.04	306.34		244.49	18.98	315.48	14.11		280.25	6.09	280.25	6.09	280.25	6.09	280.25	6.09	280.25	6.09	280.25	6.09	504.45	6.09	1401.25	6.09	1625.45	6.09	3333.97	6.09	13004.37	6.09		0	0	831.08	11.2	902.07	10.23		2	2	27.39	52	4	3	0		83	7.79	75	7.14	51	15.91	7.15	2.88
11	0935	Maastricht	0.105	3.9	0.383	8.55	0.338	9.26	0.721	8.88	436.54		346.73	0.15	364.91	0.28		220.8	4.6	220.8	4.6	220.8	4.6	220.8	4.6	220.8	4.6	220.8	4.6	672.96	4.61	3385.92	4.61	4290.24	4.61	10620.48	4.62	54027.84	4.62		0	0	1004.07	2.72	1022.25	2.73		1.58	4.77	4.61	73.56	4.64	3.5	16.67		83.85	7.71	75.8	7.75	51.1	14.45	16.6	5.73
11	0938	Meerssen	0.1553	3.62	0.3541	3.93	0.2807	3.92	0.6348	3.93	609.27		292.58	12.34	333.46	11.65		322.18	5.53	384.04	5.54	358.46	5.53	471.46	5.55	584.46	5.56	697.46	5.57	810.46	5.58	2618.46	5.6	3070.46	5.6	7025.46	5.6	34145.46	5.61		0	0	1224.03	6.09	1326.77	6.1		1.9	1.9	0	60	0	0.9	0		83.85	7.71	75.8	7.75	51.1	14.45	9.6	3.78
11	0944	Mook en Middelaar	0.1182	1.23	0.2791	-1.88	0.206	-5.67	0.4851	-3.53	571.47		260.88	6.12	305.41	5.98		142.58	4.23	142.58	4.23	142.58	4.23	142.58	4.23	142.58	4.23	142.58	4.23	338.38	147.35	1121.58	26.65	1317.38	48.76	2883.78	31.32	14631.78	369.26		0	0	974.93	2.93	1019.46	3.03		1.5	1.5	40.19	64.68	8.02	0	0		83.85	7.71	75.8	7.75	51.1	14.45	11.5	0
11	0946	Nederweert	0.1151	9.34	0.3175	9.76	0.2327	7.43	0.5502	8.76	493.49		130.84	-50.15	166.12	-43.42		304.87	2.74	304.87	2.74	609.74	105.47	609.74	105.47	609.74	105.47	609.74	105.47	609.74	105.47	609.74	105.47	609.74	105.47	609.74	105.47	609.74	105.47		0	0	929.2	-8.05	964.48	-7.41		1	1	0	0	Afgeschaft	0	0		83.85	7.71	75.8	7.75	51.1	14.45	8	0
11	1894	Peel en Maas	0.08	2.52	0.2248	3.47	0.1802	3.5	0.405	3.48	319.9		190	4.97	240	3.9		288.62	1.4	288.62	1.4	288.62	1.4	288.62	1.4	288.62	1.4	288.62	1.4	288.62	1.4	288.62	1.4	288.62	1.4	288.62	1.4	288.62	1.4		0	0	798.52	2.68	848.52	2.52		1.3	1.3	30	0	0	0	0		80	5.26	68	4.62	47	14.08	10	0
11	1669	Roerdalen	0.10425	7.99	0.21288	13.41	0.16251	12.31	0.37539	12.93	350.08		280.95	28.91	345.91	22.27		226	2.73	226	2.73	226	2.73	282	2.73	282	2.73	282	2.73	801.5	2.73	2455.5	2.73	2455.5	2.73	5437.2	2.73	7545.6	2.73		0	0	857.03	12.45	921.99	11.47		1.95	1.95	14.71	46	0	0	0		83.85	7.71	75.8	7.75	51.1	14.45	18.2	4
11	0957	Roermond	0.1194	8.22	0.2382	12.65	0.2025	12.69	0.4407	12.67	429.44		298.4	0.82	298.4	0.82		196.8	7.22	196.8	7.22	196.8	7.22	196.8	7.22	196.8	7.22	196.8	7.22	196.8	7.22	196.8	7.22	196.8	7.22	196.8	7.22	196.8	7.22		0	0	924.64	5.51	924.64	5.51		1.65	3.32	6.41	0	Afgeschaft	2.8	0		83.85	7.71	75.8	7.75	51.1	14.45	16.6	5.73
11	0965	Simpelveld	0.1606	3.18	0.1606	3.8	0.1606	3.8	0.3212	3.8	489.29		274.12	10.93	314.96	10.82		322.8	15.95	322.8	15.95	645.6	131.9	645.6	131.9	645.6	131.9	645.6	131.9	645.6	131.9	645.6	131.9	645.6	131.9	645.6	131.9	645.6	131.9		0	0	1086.21	8.65	1127.05	8.71		1.55	1.55	3.33	33.96	-33.41	0	0		83.85	7.85	75.8	7.82	51.1	14.45	8.85	1.72
11	1883	Sittard-Geleen	0.1737	4.99	0.7828	7.18	0.605	7.32	1.3878	7.24	535.8		291.24	2.58	363.35	2.06		230.28	2.29	230.28	2.29	230.28	2.29	230.28	2.29	230.28	2.29	230.28	2.29	230.28	2.29	230.28	2.29	230.28	2.29	230.28	2.29	230.28	2.29		0	0	1057.32	3.72	1129.43	3.47		1.2	2.52	4.13	46.8	0	1.9	0		83.85	7.71	75.8	7.75	51.1	14.45	17.65	4.13
11	0971	Stein	0.1221	4.81	0.3686	-0.07	0.3124	-3.52	0.681	-1.68	395.98		314.07	6.24	381.68	5.08		247.75	21.98	297.75	17.64	247.75	21.98	297.75	17.64	347.75	14.73	527.75	9.24	637.75	7.53	2397.75	1.9	2837.75	1.6	6687.75	0.67	33087.75	0.14		0	0	957.8	9.27	1075.41	8.17		2.13	2.13	4.41	0	0	0	0		83.87	7.71	75.8	7.7	51.11	14.47	17	11.11
11	0981	Vaals	0.1261	-0.23	0.3412	1.95	0.2993	3.84	0.6405	2.83	402.91		398.41	12.96	451.18	12.62		302.82	26.86	336.77	26.83																				0	0	1104.14	10.94	1190.86	11.3		1.95	2.75	3.77	44.55	4.21	1.5	0		83.85	7.71	75.8	7.75	51.1	14.45	9.15	3.98
11	0994	Valkenburg aan de Geul	0.1404	4.89	0.5615	5.71	0.4493	5.7	1.0108	5.7	547.21		253.64	13.41	267.28	12.64		183	14.7	183	-36.5	183	-22.13	183	-61.06	587	-16.74	587	-37.55	1194	1.62	7058	43.02	7058	20.14	14721	4.4	57036	-19.1		0	0	983.85	8.73	997.49	-4.74		1.9	2.5	25	0	0	1.9	0		83.8	7.71	75.8	7.82	51.1	14.57	16.6	5.73
11	0983	Venlo	0.1322	3.59	0.3873	1.5	0.3111	1.51	0.6984	1.51	460.04		164.53	0	274.21	0		155.3	0	155.3	0	155.3	0	155.3	0	155.3	0	155.3	0	155.3	0	463.3	0	575.3	0	1555.3	0	8275.3	0		0	0	779.87	2.09	889.55	1.82		1.65	2.3	4.55	62.64	0	2.8	3.7		83.85	7.71	75.8	7.75	51.1	14.45	16.85	4.33
11	0984	Venray	0.1156	5.26	0.3204	5.09	0.2544	5.06	0.5748	5.08	443.4		244.6	2.9	273.82	2.89		185.29	3.7	253.81	3.73	253.81	3.73	253.81	3.73	390.85	3.73	390.85	3.73	527.89	3.73	1350.13	3.73	1624.21	3.73	3542.77	3.72	16698.61	3.72		0	0	873.29	4.26	971.03	4.18		1.35	1.35	3.85	0	0	alleen parkeervergunning	alleen parkeervergunning		83.8	7.73	75.8	7.82	51.11	14.6	13	4
11	0986	Voerendaal	0.136465	3.64	0.279701	3.24	0.211107	5.47	0.490808	4.19	504.45		292.31	15.85	342.63	13.22		360	4.35	360	4.35	360	4.35	360	4.35	360	4.35	360	4.35	360	4.35	360	4.35	360	4.35	360	4.35	360	4.35		0	0	1156.76	6.71	1207.08	6.41		1.45	1.45	0	0	0	0	0		83.85	7.71	75.8	7.75	51.1	14.45	10.5	5
11	0988	Weert	0.0995	10.7	0.2656	10.34	0.15212	13.42	0.41772	11.44	386.75		279	4.87	333.96	4.98		219.96	2.29	219.96	2.29	219.96	2.29	219.96	2.29	219.96	2.29	219.96	2.29	409.96	90.64	1160.96	13.34	1359.96	12.03	2919.96	7.96	8319.9	20.11		0	0	885.71	6.65	940.67	6.59		1.65	2.6	4	0	0	1.6	0		83.8	7.78	75.8	7.82	51.1	14.45	10.7	3.38
12	0034	Almere	0.0971	3.74	0.3596	3.87	0.2889	3.87	0.6485	3.87	409.18		417.83	6.91	440.37	6.91		228.93	19.84	228.93	19.84	228.93	19.84	228.93	19.84	228.93	19.84	228.93	19.84	228.93	19.84	228.93	19.84	228.93	19.84	228.93	19.84	228.93	19.84		0	0	1055.94	8.16	1078.48	8.13		2.64	6.85	3.83	0	0	3.41	4.92		83.85	7.71	75.8	7.7	51.1	14.45	16.6	9.35
12	0303	Dronten	0.1187	6.37	0.2783	8.53	0.2083	8.95	0.4866	8.71	473.81		300.46	6.3	357.57	1.21		169.02	6.3	169.02	6.3	169.02	6.3	169.02	6.3	169.02	6.3	169.02	6.3	338.03	6.3	507.05	6.3	845.09	6.3	845.09	6.3	845.09	6.3		0	0	943.29	6.33	1000.4	4.45		1.55	1.55	6.9	0	0	0	0		83.85	7.71	75.8	7.75	51.1	22.84	12.35	13.3
12	0995	Lelystad	0.1193	6.17	0.5136	-4.67	0.2727	41.44	0.7863	7.48	480.2		326.16	7.09	407.04	7.17		127.2	4.85	222.36	4.81																				0	0	933.56	6.31	1109.6	6.26		1	2.5	0	46.56	0	1.6	0		83.85	7.71	75.8	7.75	51.11	14.47	16.65	5.38
12	0171	Noordoostpolder	0.1074	4.59	0.2286	4.19	0.181	4.2	0.4096	4.19	417.17		288.34	4.68	365.68	11.53		180.84	3.93	180.84	3.93	180.84	3.93	180.84	3.93	186.84	3.94	186.84	3.94	186.84	3.94	552.12	3.98	552.12	3.98	923.88	3.97	923.88	3.97		0	0	886.35	4.48	963.69	6.99		0.83	1.23	3.36	0	0	0	0		83.85	7.71	75.8	7.75	51.1	14.45	11.25	3.69
12	0184	Urk	0.1302	6.38	0.3159	6.26	0.2436	6.27	0.5595	6.26	480.29		251	0	251	0		263	3.95	263	3.95	340	4.94	340	4.94	340	4.94	683	4.92	683	4.92	1954	7.66	1954	7.66	2517	4.88	3364	4.9		0	0	994.29	4.06	994.29	4.06		1.6	1.6	3.23	86	3.61	0	0		83.87	7.82	75.8	7.81	51	14.22	9.7	3.74
12	0050	Zeewolde	0.1384	7.3	0.2451	3.4	0.1949	3.4	0.44	3.4	656.38		325	69.27	419	51.26		151	4.86	151	4.86	151	4.86	151	4.86	151	4.86	151	4.86	151	4.86	151	4.86	151	4.86	151	4.86	151	4.86		0	0	1132.38	19.48	1226.38	18.75		1.3	3.24	2.86	0	0	0	0		83.85	7.68	75.8	7.7	51.11	14.47	9.85	2.6
